property_type,state,region,lat,lon,area_m2,price_brl
apartment,São Paulo,Southeast,-23.499.559,-47.461.845,130.0,499063.83
house,São Paulo,Southeast,-23.613.356,-46.516.838,100.0,299438.28
apartment,São Paulo,Southeast,-23.530.493,-46.690.762,75.0,688708.09
house,São Paulo,Southeast,-23.498.239,-46.697.173,120.0,398252.92
apartment,São Paulo,Southeast,-23.577.593,-46.646.233,56.0,853399.14
apartment,São Paulo,Southeast,-23.208.838,-46.891.743,72.0,383646.22
house,São Paulo,Southeast,-23.486.973,-47.395.138,180.0,798502.15
apartment,São Paulo,Southeast,-24.018.347,-46.460.938,,339363.39
apartment,São Paulo,Southeast,-236.269.272,-467.329.482,100.0,514893.61
house,São Paulo,Southeast,-236.267.294,-467.005.245,141.0,1327509.8
house,São Paulo,Southeast,-23.614.578,-46.685.547,100.0,608857.86
house,São Paulo,Southeast,-23.627.708,-46.602.631,120.0,633811.06
apartment,São Paulo,Southeast,-235.482.183,-466.492.443,136.0,848408.53
house,São Paulo,Southeast,-2.366.713,-46.493.595,240.0,548970.21
apartment,São Paulo,Southeast,-235.961.208,-466.775.818,105.0,1277603.42
house,São Paulo,Southeast,-236.175.013,-467.452.981,180.0,548970.21
apartment,São Paulo,Southeast,-23.617.514,-46.634.388,72.0,533998.3
apartment,São Paulo,Southeast,-236.286.907,-467.294.998,56.0,439173.95
apartment,São Paulo,Southeast,-23.615.929,-46.682.156,,643792.32
apartment,São Paulo,Southeast,-23.598.684,-46.600.395,84.0,511041.37
house,São Paulo,Southeast,-236.734.706,-470.731.086,68.0,249531.9
house,São Paulo,Southeast,-23.715.343,-46.537.071,177.0,548970.21
apartment,São Paulo,Southeast,-23.636.284,-46.508.186,65.0,354435.13
apartment,São Paulo,Southeast,-235.624.531,-46.661.372,,1528285.64
apartment,São Paulo,Southeast,-22.883.539,-47.089.939,64.0,353337.18
apartment,São Paulo,Southeast,-23.616.285,-46.765.987,58.0,326587.35
apartment,São Paulo,Southeast,-235.988.576,-46.679.639,,555277.43
apartment,São Paulo,Southeast,-23.950.665,-46.333.187,96.0,628820.41
apartment,São Paulo,Southeast,-23.532.175,-4.652.475,72.0,405462.4
apartment,São Paulo,Southeast,-23.589.943,-46.581.123,66.0,399251.07
apartment,São Paulo,Southeast,-23.606.735,-46.653.324,72.0,998127.67
apartment,São Paulo,Southeast,-23.517.044,-46.531.277,57.0,349344.66
apartment,São Paulo,Southeast,-24.010.521,-46.398.472,76.0,349344.66
apartment,São Paulo,Southeast,-2.353.236,-46.693.825,82.0,788520.85
apartment,São Paulo,Southeast,-23.523.679,-46.683.861,77.0,798502.15
apartment,São Paulo,Southeast,-23.596.298,-465.722.508,,429194.89
apartment,São Paulo,Southeast,-23.617.844,-46.550.922,64.0,394260.42
house,São Paulo,Southeast,-23.233.671,-45.905.582,150.0,399251.07
apartment,São Paulo,Southeast,-23.554.118,-46.678.061,83.0,698689.35
apartment,São Paulo,Southeast,-23.521.221,-46.646.908,81.0,740610.72
apartment,São Paulo,Southeast,-23.621.426,-46.677.151,,1162619.13
apartment,São Paulo,Southeast,-236.340.408,-467.141.609,75.0,1211514.4
apartment,São Paulo,Southeast,-240.088.727,-464.125.034,88.0,417139.53
apartment,São Paulo,Southeast,-2.360.006,-46.613.579,67.0,524017.01
apartment,São Paulo,Southeast,-24.049.833,-46.530.174,89.0,336185.36
apartment,São Paulo,Southeast,-23.674.227,-4.653.793,90.0,529007.65
apartment,São Paulo,Southeast,-23.232.889,-4.592.765,156.0,748595.73
house,São Paulo,Southeast,-23.688.972,-46.676.777,100.0,568932.77
apartment,São Paulo,Southeast,-235.399.878,-474.732.164,,439176.16
apartment,São Paulo,Southeast,-23.628.752,-46.669.994,106.0,798502.15
house,São Paulo,Southeast,-234.987.294,-466.168.154,200.0,698689.35
house,São Paulo,Southeast,-24.086.033,-46.864.044,250.0,302878.6
apartment,São Paulo,Southeast,-23.591.866,-46.626.804,118.0,948221.29
apartment,São Paulo,Southeast,-2.363.287,-46.545.685,82.0,499063.83
apartment,São Paulo,Southeast,-235.777.545.122,-46.648.056.858,55.0,678726.79
apartment,São Paulo,Southeast,-23.619.129,-46.672.234,71.0,941633.64
apartment,São Paulo,Southeast,-240.146.789,-464.297.151,91.0,282686.67
apartment,São Paulo,Southeast,-23.626.251,-46.695.885,118.0,1087959.16
apartment,São Paulo,Southeast,-23.653.364,-46.689.167,171.0,1197753.22
house,São Paulo,Southeast,-235.925.674,-467.206.726,180.0,848408.53
house,São Paulo,Southeast,-229.033.747,-469.984.967,216.0,1597004.3
house,São Paulo,Southeast,-22.647.554,-47.194.721,168.0,299438.28
house,São Paulo,Southeast,-23.614.511,-46.670.197,121.0,618839.15
apartment,São Paulo,Southeast,-22.911.699,-47.083.542,53.0,292782.63
apartment,São Paulo,Southeast,-23.161.453,-46.913.681,99.0,363454.32
apartment,São Paulo,Southeast,-235.361.699,-466.781,105.0,1357453.63
apartment,São Paulo,Southeast,-23.723.265,-46.580.074,55.0,339363.39
apartment,São Paulo,Southeast,-23.610.533,-46.472.244,71.0,239550.63
apartment,São Paulo,Southeast,-235.465.597,-466.546.157,155.0,1063005.96
apartment,São Paulo,Southeast,-23.707.836,-46.557.728,62.0,434185.54
house,São Paulo,Southeast,-23.744.329,-46.521.809,150.0,339363.39
house,São Paulo,Southeast,-2.350.169,-46.474.819,70.0,249531.9
apartment,São Paulo,Southeast,-23.0,-46.0,112.0,1297066.9
house,São Paulo,Southeast,-22.749.697,-47.155.708,166.0,529007.65
house,São Paulo,Southeast,-23.552.898,-46.581.181,,1277603.42
house,São Paulo,Southeast,-23.473.778,-46.726.109,125.0,434185.54
house,São Paulo,Southeast,-2.366.729,-46.548.763,210.0,1077977.9
apartment,São Paulo,Southeast,-23.612.902,-46.658.768,100.0,993137.02
house,São Paulo,Southeast,-23.622.948,-46.669.884,150.0,948221.29
apartment,São Paulo,Southeast,-23.629.711,-46.523.479,75.0,329382.13
apartment,São Paulo,Southeast,-236.545.661,-466.550.699,85.0,434185.54
apartment,São Paulo,Southeast,-24.011.532,-46.431.469,77.0,299438.28
apartment,São Paulo,Southeast,-240.230.195,-464.604.033,171.0,918277.46
house,São Paulo,Southeast,-23.486.973,-47.395.138,,848060.07
house,São Paulo,Southeast,-23.478.896,-46.642.709,,479101.27
apartment,São Paulo,Southeast,-23.488.668,-46.723.366,66.0,429194.89
apartment,São Paulo,Southeast,-236.467.483,-467.015.784,94.0,768558.29
house,São Paulo,Southeast,-23.635.517,-46.529.617,209.0,673736.18
apartment,São Paulo,Southeast,-23.582.312,-46.745.616,72.0,318402.71
apartment,São Paulo,Southeast,-23.587.179,-46.488.239,,319400.84
apartment,São Paulo,Southeast,-2.357.664,-4.672.191,91.0,590613.26
apartment,São Paulo,Southeast,-235.549.097,-466.909.612,121.0,1624951.87
house,São Paulo,Southeast,-23.721.901,-46.558.437,250.0,658764.27
apartment,São Paulo,Southeast,-23.602.637,-466.441.145,87.0,638801.71
apartment,São Paulo,Southeast,-235.343.056,-466.920.005,90.0,915283.06
apartment,São Paulo,Southeast,-23.562.002,-46.601.982,202.0,1380410.59
apartment,São Paulo,Southeast,-235.677.394,-466.244.946,80.0,778539.59
house,São Paulo,Southeast,-235.936.552,-465.729.143,150.0,548970.21
apartment,São Paulo,Southeast,-23.448.526,-46.563.217,114.0,696693.11
apartment,São Paulo,Southeast,-23.707.336,-46.564.602,76.0,369307.22
house,São Paulo,Southeast,-23.738.482,-46.534.088,182.0,499063.83
apartment,São Paulo,Southeast,-236.381.571,-466.323.312,128.0,1097940.43
apartment,São Paulo,Southeast,-2.362.327,-4.673.952,128.0,798502.15
house,São Paulo,Southeast,-23.573.359,-46.780.231,110.0,399251.07
apartment,São Paulo,Southeast,-236.108.843,-466.833.807,190.0,1497191.5
apartment,São Paulo,Southeast,-23.606.613,-4.662.405,80.0,698689.35
apartment,São Paulo,Southeast,-24.086.033,-46.864.044,80.0,449157.45
apartment,São Paulo,Southeast,-23.560.772,-46.582.989,,708670.65
apartment,São Paulo,Southeast,-235.975.711,-466.351.181,95.0,798502.15
apartment,São Paulo,Southeast,-23.578.123,-46.614.178,120.0,958202.55
apartment,São Paulo,Southeast,-23.523.611,-46.690.079,91.0,1161034.64
apartment,São Paulo,Southeast,-236.467.453,-467.046.066,60.0,668745.53
apartment,São Paulo,Southeast,-23.680.767,-46.547.104,59.0,279475.72
apartment,São Paulo,Southeast,-23.956.179,-46.312.111,75.0,264503.81
apartment,São Paulo,Southeast,-23.607.338,-46.630.001,68.0,748595.73
apartment,São Paulo,Southeast,-23.672.268,-46.507.423,69.0,335370.87
apartment,São Paulo,Southeast,-23.538.107,-46.566.608,73.0,588895.33
house,São Paulo,Southeast,-23.486.973,-47.395.138,220.0,948221.29
apartment,São Paulo,Southeast,-23.532.881,-46.690.937,98.0,858389.79
apartment,São Paulo,Southeast,-23.556.789,-46.750.874,155.0,1247659.6
house,São Paulo,Southeast,-22.765.015,-47.150.028,230.0,1097940.43
house,São Paulo,Southeast,-23.717.295,-46.551.388,204.0,728633.21
apartment,São Paulo,Southeast,-23.678.822,-46.528.263,53.0,269494.46
apartment,São Paulo,Southeast,-23.219.835,-45.909.962,69.0,309419.57
house,São Paulo,Southeast,-23.679.201,-46.546.909,157.0,698689.35
apartment,São Paulo,Southeast,-23.483.284,-46.553.581,60.0,319400.84
house,São Paulo,Southeast,-235.718.703.509,-465.781.287.719,210.0,948221.29
apartment,São Paulo,Southeast,-235.673.898,-465.814.512,79.0,696620.79
apartment,São Paulo,Southeast,-23.978.559,-46.370.266,66.0,279475.72
apartment,São Paulo,Southeast,-236.041.393,-466.658.516,116.0,1297565.98
house,São Paulo,Southeast,-23.205.711,-46.895.561,110.0,379288.51
apartment,São Paulo,Southeast,-235.630.818,-465.819.273,122.0,998127.67
apartment,São Paulo,Southeast,-23.962.846,-4.633.993,166.0,548970.21
house,São Paulo,Southeast,-23.540.304,-46.529.572,109.0,344354.04
house,São Paulo,Southeast,-23.678.659,-46.542.557,154.0,698689.35
apartment,São Paulo,Southeast,-240.223.946,-464.546.447,90.0,274485.1
apartment,São Paulo,Southeast,-23.564.665,-46.660.927,,1397378.74
apartment,São Paulo,Southeast,-2.363.056,-467.383,106.0,633811.06
apartment,São Paulo,Southeast,-23.707.336,-46.564.602,77.0,349344.66
house,São Paulo,Southeast,-23.555.994,-46.495.384,189.0,763566.65
apartment,São Paulo,Southeast,-239.463.376,-463.351.829,146.0,648782.97
apartment,São Paulo,Southeast,-23.529.809,-4.666.292,53.0,628820.41
apartment,São Paulo,Southeast,-23.190.262,-46.856.491,70.0,318402.71
apartment,São Paulo,Southeast,-2.361.797,-4.668.023,,1397378.74
apartment,São Paulo,Southeast,-23.664.499,-46.527.096,,1314524.16
house,São Paulo,Southeast,-23.514.957,-4.670.483,142.0,757196.48
apartment,São Paulo,Southeast,-23.194.482,-468.787.552,151.0,529007.65
apartment,São Paulo,Southeast,-2.361.467,-46.650.665,130.0,858156.04
apartment,São Paulo,Southeast,-2.405.003,-46.527.096,126.0,652311.35
house,São Paulo,Southeast,-227.186.775,-476.646.805,150.0,548970.21
house,São Paulo,Southeast,-23.0,-46.0,70.0,360324.08
house,São Paulo,Southeast,-22.723.307,-47.170.773,184.0,558951.47
apartment,São Paulo,Southeast,-2.362.578,-4.666.315,110.0,676428.86
house,São Paulo,Southeast,-20.881.195,-49.367.851,182.0,623829.8
apartment,São Paulo,Southeast,-239.650.147,-463.074.338,135.0,698689.35
apartment,São Paulo,Southeast,-235.716.591,-466.623.116,100.0,958202.55
apartment,São Paulo,Southeast,-2.362.949,-4.674.081,60.0,538988.95
house,São Paulo,Southeast,-23.560.513,-46.485.485,80.0,548970.21
apartment,São Paulo,Southeast,-23.680.561,-46.691.067,111.0,565040.07
apartment,São Paulo,Southeast,-23.555.689,-4.656.369,155.0,1197753.22
house,São Paulo,Southeast,-236.146.987,-46.844.005,235.0,598876.59
apartment,São Paulo,Southeast,-23.664.499,-46.527.096,128.0,898314.91
house,São Paulo,Southeast,-23.625.084,-46.650.635,160.0,1481221.47
apartment,São Paulo,Southeast,-235.210.258,-467.266.003,148.0,1297565.98
apartment,São Paulo,Southeast,-236.323.872,-46.713.815,113.0,748595.73
apartment,São Paulo,Southeast,-23.644.098,-46.669.701,81.0,747100.55
apartment,São Paulo,Southeast,-235.338.516.749,-46.565.079.689,160.0,1646910.68
apartment,São Paulo,Southeast,-23.574.408,-46.745.632,65.0,479101.27
house,São Paulo,Southeast,-236.021.258,-465.677.754,76.0,379288.51
apartment,São Paulo,Southeast,-2.366.702,-4.667.992,85.0,499063.83
apartment,São Paulo,Southeast,-23.558.233,-46.592.182,80.0,568932.77
apartment,São Paulo,Southeast,-23.586.149,-46.747.894,134.0,818464.67
apartment,São Paulo,Southeast,-23.651.258,-46.602.421,63.0,269494.46
house,São Paulo,Southeast,-23.499.529,-46.491.955,190.0,489082.54
apartment,São Paulo,Southeast,-23.542.669,-46.566.555,138.0,1177790.66
house,São Paulo,Southeast,-23.511.135,-46.526.783,,268496.33
apartment,São Paulo,Southeast,-23.638.056,-46.638.245,58.0,429078.02
apartment,São Paulo,Southeast,-23.094.477,-47.202.274,67.0,352348.75
house,São Paulo,Southeast,-20.818.699,-49.337.399,110.0,519026.39
apartment,São Paulo,Southeast,-235.521.942,-466.499.031,58.0,518028.27
house,São Paulo,Southeast,-234.866.017,-475.107.716,180.0,581908.43
house,São Paulo,Southeast,-235.980.812,-46.738.139,138.0,656236.96
apartment,São Paulo,Southeast,-23.587.343,-46.602.531,111.0,1058015.34
house,São Paulo,Southeast,-234.612.432,-46.594.156,180.0,529007.65
house,São Paulo,Southeast,-23.459.028,-46.526.493,100.0,688708.09
apartment,São Paulo,Southeast,-23.596.264,-46.627.045,81.0,758577.03
apartment,São Paulo,Southeast,-23.608.351,-46.734.959,134.0,798502.15
apartment,São Paulo,Southeast,-2.362.612,-46.634.624,70.0,792513.37
house,São Paulo,Southeast,-23.619.371,-46.684.093,90.0,399251.07
house,São Paulo,Southeast,-23.597.332,-46.568.306,145.0,529007.65
house,São Paulo,Southeast,-23.664.499,-46.527.096,143.0,708670.65
apartment,São Paulo,Southeast,-23.614.988,-46.639.317,80.0,613848.5
apartment,São Paulo,Southeast,-23.543.526,-4.668.726,110.0,1463913.24
apartment,São Paulo,Southeast,-23.509.502,-466.643.864,90.0,529007.65
apartment,São Paulo,Southeast,-23.541.191,-46.702.202,95.0,690704.34
house,São Paulo,Southeast,-23.553.181,-46.478.512,90.0,419213.6
apartment,São Paulo,Southeast,-24.010.521,-46.398.472,68.0,355354.86
apartment,São Paulo,Southeast,-2.405.003,-46.527.096,83.0,367492.68
apartment,São Paulo,Southeast,-236.036.091,-466.648.102,92.0,883395.9
apartment,São Paulo,Southeast,-23.641.199,-46.696.293,180.0,1347472.36
apartment,São Paulo,Southeast,-23.519.741,-46.725.876,104.0,999499.39
apartment,São Paulo,Southeast,-23.559.584,-46.629.561,76.0,349344.66
house,São Paulo,Southeast,-22.881.365,-47.230.671,162.0,484605.74
apartment,São Paulo,Southeast,-236.270.886,-466.346.024,85.0,753586.38
apartment,São Paulo,Southeast,-2.358.906,-46.617.409,82.0,697691.23
apartment,São Paulo,Southeast,-23.598.534,-46.681,75.0,638801.71
apartment,São Paulo,Southeast,-23.563.848,-46.684.067,138.0,1274609.05
apartment,São Paulo,Southeast,-23.600.551,-46.648.118,100.0,1304552.88
house,São Paulo,Southeast,-23.601.976,-4.673.497,140.0,333166.46
house,São Paulo,Southeast,-23.526.316,-46.412.327,92.0,309419.57
apartment,São Paulo,Southeast,-23.745.916,-46.552.376,58.0,296443.91
apartment,São Paulo,Southeast,-23.610.626,-4.674.563,68.0,269494.46
apartment,São Paulo,Southeast,-2.317.457,-45.956.287,64.0,264503.81
apartment,São Paulo,Southeast,-23.530.788,-46.657.467,89.0,793511.5
apartment,São Paulo,Southeast,-23.624.739,-467.411,113.0,748595.73
apartment,São Paulo,Southeast,-23.592.745,-46.685.684,70.0,648782.97
apartment,São Paulo,Southeast,-2.360.589,-46.661.339,74.0,1097940.43
apartment,São Paulo,Southeast,-23.672.268,-46.507.423,54.0,263505.68
house,São Paulo,Southeast,-22.765.015,-47.150.028,200.0,668745.53
apartment,São Paulo,Southeast,-239.719.227,-463.718.655,250.0,1009595.32
apartment,São Paulo,Southeast,-2.396.915,-46.322.267,140.0,748595.73
apartment,São Paulo,Southeast,-236.016.083,-466.813.293,,605757.2
apartment,São Paulo,Southeast,-23.692.356,-46.656.227,65.0,299438.28
house,São Paulo,Southeast,-23.665.525,-46.687.981,120.0,628820.41
house,São Paulo,Southeast,-23.473.162,-46.600.765,110.0,578914.03
apartment,São Paulo,Southeast,-227.097.021,-476.458.762,98.0,449157.45
apartment,São Paulo,Southeast,-236.225,-4.674.024,64.0,409232.33
apartment,São Paulo,Southeast,-236.306.211,-46.737.843,54.0,394260.42
house,São Paulo,Southeast,-23.611.504,-4.668.684,,1494201.1
apartment,São Paulo,Southeast,-23.231.377,-45.895.233,87.0,289457.01
apartment,São Paulo,Southeast,-23.0,-46.0,127.0,1247659.6
apartment,São Paulo,Southeast,-23.538.807,-47.456.394,78.0,353156.43
house,São Paulo,Southeast,-22.776.884,-47.343.918,189.0,686524.82
apartment,São Paulo,Southeast,-23.667.027,-46.493.404,64.0,294447.66
apartment,São Paulo,Southeast,-23.552.277,-46.554.947,118.0,1147846.81
apartment,São Paulo,Southeast,-2.353.933,-46.510.239,68.0,319400.84
apartment,São Paulo,Southeast,-23.542.011,-46.678.158,158.0,988146.4
apartment,São Paulo,Southeast,-23.594.265,-46.629.211,65.0,698689.35
apartment,São Paulo,Southeast,-23.563.292,-4.668.713,140.0,1312473.95
apartment,São Paulo,Southeast,-23.506.802,-46.573.486,62.0,379288.51
apartment,São Paulo,Southeast,-2.361.105,-466.298,62.0,369307.22
house,São Paulo,Southeast,-23.486.803,-46.685.931,150.0,558414.78
apartment,São Paulo,Southeast,-23.598.333,-46.680.115,60.0,555277.43
house,São Paulo,Southeast,-24.010.521,-46.398.472,157.0,424204.24
apartment,São Paulo,Southeast,-235.220.292,-4.618.929,90.0,454317.88
house,São Paulo,Southeast,-23.541.056,-46.690.765,160.0,1597004.3
house,São Paulo,Southeast,-23.205.444,-46.855.633,111.0,329382.13
apartment,São Paulo,Southeast,-235.619.247,-466.857.172,63.0,778539.59
apartment,São Paulo,Southeast,-23.567.398,-46.621.777,120.0,429194.89
house,São Paulo,Southeast,-237.324.056,-465.702.685,,519026.39
house,São Paulo,Southeast,-229.285.553,-470.321.008,200.0,499063.83
house,São Paulo,Southeast,-24.086.033,-46.864.044,125.0,269494.46
apartment,São Paulo,Southeast,-23.569.077,-46.689.716,130.0,1097940.43
house,São Paulo,Southeast,-235.172,-46.529.655,120.0,623829.8
apartment,São Paulo,Southeast,-23.603.531,-46.627.079,78.0,723642.56
apartment,São Paulo,Southeast,-234.686.808,-466.148.637,79.0,489082.54
apartment,São Paulo,Southeast,-23.519.741,-46.725.876,,1312473.95
apartment,São Paulo,Southeast,-23.537.415,-46.655.796,130.0,740610.72
apartment,São Paulo,Southeast,-239.817.131,-463.009.423,120.0,474509.81
apartment,São Paulo,Southeast,-23.605.482,-46.628.746,70.0,419213.6
apartment,São Paulo,Southeast,-236.147,-4.667.962,200.0,1403337.51
apartment,São Paulo,Southeast,-227.336.499,-476.393.756,,449157.45
apartment,São Paulo,Southeast,-23.442.579,-46.539.131,,345352.17
apartment,São Paulo,Southeast,-20.835.175,-4.937.801,220.0,1564872.79
house,São Paulo,Southeast,-23.510.048,-47.445.442,157.0,449157.45
apartment,São Paulo,Southeast,-23.520.311,-46.669.624,,948221.29
apartment,São Paulo,Southeast,-23.624.989,-46.527.267,60.0,340361.52
apartment,São Paulo,Southeast,-23.621.281,-46.578.705,162.0,1053024.7
